text_sha256,cluster_size,canonical_id,candidate_id,is_canonical,title,year,publisher,source_url,metadata_source
629de6a842565b9ecc40fecf12f427adeb006cd772e0603d9212de572d6d9ac6,2,MEDIA-053,MEDIA-053,true,Sibanye confirms final Marikana retrenchment figures,2020,Mining Weekly,https://www.miningweekly.com/article/sibanye-confirms-final-marikana-retrenchment-figures-2020-01-16,retrieval_manifest
629de6a842565b9ecc40fecf12f427adeb006cd772e0603d9212de572d6d9ac6,2,MEDIA-053,EXP-MEDIA-061,false,Sibanye confirms final Marikana retrenchment figures,2020,Engineering News,https://www.engineeringnews.co.za/article/sibanye-confirms-final-marikana-retrenchment-figures-2020-01-16,expanded_media_candidates_batch3.csv
6637d15dfc4f674bef0bfb8057013848d79ae47c5095ea7c395cff17d6590d8d,2,expanded_official_candidates__EXP-OFFICIAL-008,expanded_official_candidates__EXP-OFFICIAL-008,true,Workers Bypassing Unions: How to Respond?,2014,Ian Macun / Department of Labour,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-platinum.pdf,expanded_official_candidates.csv
6637d15dfc4f674bef0bfb8057013848d79ae47c5095ea7c395cff17d6590d8d,2,expanded_official_candidates__EXP-OFFICIAL-008,expanded_official_candidates_batch1__EXP-OFFICIAL-010,false,Workers Bypassing Unions: How to Respond?,2014,Ian Macun / Department of Labour / Marikana Commission Phase 2,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-platinum.pdf,expanded_official_candidates_batch1.csv
6783bb29d75e2c9c4910ee6daba0965996b6b4bf172ba3e2696a8a6f6ecc9c8f,2,EXP-MEDIA-054,expanded_media_candidates__EXP-MEDIA-027,false,Marikana Massacre: Police absolve 87 of their own,2017,Daily Maverick,https://www.dailymaverick.co.za/article/2017-03-15-marikana-massacre-police-absolve-87-of-their-own/,expanded_media_candidates.csv
6783bb29d75e2c9c4910ee6daba0965996b6b4bf172ba3e2696a8a6f6ecc9c8f,2,EXP-MEDIA-054,EXP-MEDIA-054,true,Marikana Massacre: Police absolve 87 of their own,2017,Daily Maverick,https://www.dailymaverick.co.za/article/2017-03-15-marikana-massacre-police-absolve-87-of-their-own/,expanded_media_candidates_batch2.csv
68172a7887d71be89b99d48452ab1c81808df57cdb8195736a0a13a4ec6620a1,2,expanded_media_candidates_02__EXP-MEDIA-047,expanded_media_candidates_02__EXP-MEDIA-047,true,"In Marikana, local government's failures in plain sight",2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-10-in-marikana-local-governments-failures-in-plain-sight/,expanded_media_candidates_02.csv
68172a7887d71be89b99d48452ab1c81808df57cdb8195736a0a13a4ec6620a1,2,expanded_media_candidates_02__EXP-MEDIA-047,expanded_media_candidates_batch1__EXP-MEDIA-003,false,"In Marikana, local government's failures in plain sight",2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-10-in-marikana-local-governments-failures-in-plain-sight/,expanded_media_candidates_batch1.csv
69c58b25d169c562e7eb71d4e5049830ae2e97abeaaa9577afd59a75a060a2fe,2,expanded_official_candidates__EXP-OFFICIAL-004,expanded_official_candidates__EXP-OFFICIAL-004,true,Explaining violence in strikes,2014,Crispen Chinguno / SWOP,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Chinguno.pdf,expanded_official_candidates.csv
69c58b25d169c562e7eb71d4e5049830ae2e97abeaaa9577afd59a75a060a2fe,2,expanded_official_candidates__EXP-OFFICIAL-004,expanded_official_candidates_batch1__EXP-OFFICIAL-004,false,Explaining violence in strikes,2014,Crispen Chinguno / Marikana Commission Phase 2,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Chinguno.pdf,expanded_official_candidates_batch1.csv
717b9bd41d43f59ef7d48fcbbb6732ead01044031d6b06f2d98eae4c64c5eb5c,2,MEDIA-043,MEDIA-043,true,"Sibanye-Stillwater to acquire embattled Lonmin, completes PGMs strategy",2017,Mining Weekly,https://www.miningweekly.com/article/sibanye-stillwater-to-acquire-embattled-lonmin-in-all-share-offer-2017-12-14,retrieval_manifest
717b9bd41d43f59ef7d48fcbbb6732ead01044031d6b06f2d98eae4c64c5eb5c,2,MEDIA-043,DISC-MEDIA-0650,false,Sibanye Stillwater To Acquire Embattled Lonmin In All Share Offer,2017,Engineering News,https://www.engineeringnews.co.za/article/sibanye-stillwater-to-acquire-embattled-lonmin-in-all-share-offer-2017-12-14,expanded_media_candidates_discovery_direct.csv
736b6a8224deb7efcb57dbc884d8940f08aa91bcc7ffb9bbca5bb28e94edf950,2,expanded_official_candidates__EXP-OFFICIAL-006,expanded_official_candidates__EXP-OFFICIAL-006,true,Understanding the causes and re-thinking the future post the strike wave,2014,Gavin Hartford,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Hartford.pdf,expanded_official_candidates.csv
736b6a8224deb7efcb57dbc884d8940f08aa91bcc7ffb9bbca5bb28e94edf950,2,expanded_official_candidates__EXP-OFFICIAL-006,expanded_official_candidates_batch1__EXP-OFFICIAL-006,false,Understanding the causes and re-thinking the future post the strike wave,2014,Gavin Hartford / Marikana Commission Phase 2,https://www.justice.gov.za/comm-mrk/docs/20140409-SeminarPhase02-Hartford.pdf,expanded_official_candidates_batch1.csv
7bedcb812bbcb82c96a7085fe05d20c972d2f6c3bd27d7983a2b9b36f6f8b85a,2,expanded_media_candidates_batch1__EXP-MEDIA-037,expanded_media_candidates_batch1__EXP-MEDIA-037,true,Lonmin accused of prolonging platinum strike by hiding revenue,2014,Mining Weekly,https://www.miningweekly.com/article/lonmin-accused-of-prolonging-platinum-strike-by-hiding-revenue-2014-10-24,expanded_media_candidates_batch1.csv
7bedcb812bbcb82c96a7085fe05d20c972d2f6c3bd27d7983a2b9b36f6f8b85a,2,expanded_media_candidates_batch1__EXP-MEDIA-037,DISC-MEDIA-0417,false,Lonmin Accused Of Prolonging Platinum Strike By Hiding Revenue,2014,Engineering News,https://www.engineeringnews.co.za/article/lonmin-accused-of-prolonging-platinum-strike-by-hiding-revenue-2014-10-24,expanded_media_candidates_discovery_direct.csv
7d241e22febe66fa22ee00065039db1528a597d2db6ce16dcf9ad0339709cfb2,2,expanded_media_candidates__EXP-MEDIA-015,expanded_media_candidates__EXP-MEDIA-015,true,Marikana Commission: Gung-ho Mangwashi Phiyega under scrutiny,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-01-24-marikana-commission-gung-ho-mangwashi-phiyega-under-scrutiny/,expanded_media_candidates.csv
7d241e22febe66fa22ee00065039db1528a597d2db6ce16dcf9ad0339709cfb2,2,expanded_media_candidates__EXP-MEDIA-015,expanded_media_candidates_batch1__EXP-MEDIA-013,false,Marikana Commission: Gung-ho Mangwashi Phiyega under scrutiny,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-01-24-marikana-commission-gung-ho-mangwashi-phiyega-under-scrutiny/,expanded_media_candidates_batch1.csv
7d7e821d7afd43a9ab350608562868c891ab5eaaac49b4866ba3ac248de19060,2,MEDIA-014,MEDIA-014,true,Lonmin affirms Farlam report,2015,Mining Weekly,https://www.miningweekly.com/article/lonmin-affirms-farlam-report-2015-08-21,retrieval_manifest
7d7e821d7afd43a9ab350608562868c891ab5eaaac49b4866ba3ac248de19060,2,MEDIA-014,SAT5-MEDIA-002,false,Lonmin affirms Farlam report,2015,Engineering News / Creamer Media,https://www.engineeringnews.co.za/article/lonmin-affirms-farlam-report-2015-08-21,expanded_media_candidates_saturation_batch5.csv
7e1ef1a2b3856b3bca0f225448502f6d2fd9d3f7fbe54915e95806e1b5d78c3f,2,MEDIA-050,MEDIA-050,true,Rustenburg communities want ConCourt to set aside Sibanye's Lonmin takeover,2019,Mining Weekly,https://www.miningweekly.com/article/rustenburg-communities-want-concourt-to-set-aside-sibanyes-lonmin-takeover-2019-07-19,retrieval_manifest
7e1ef1a2b3856b3bca0f225448502f6d2fd9d3f7fbe54915e95806e1b5d78c3f,2,MEDIA-050,DISC-MEDIA-0624,false,Rustenburg Communities Want Concourt To Set Aside Sibanyes Lonmin Takeover,2019,Engineering News,https://www.engineeringnews.co.za/article/rustenburg-communities-want-concourt-to-set-aside-sibanyes-lonmin-takeover-2019-07-19,expanded_media_candidates_discovery_direct.csv
7fe9419c523f7bccdfc149fb1e17da4233c16f2f502960fbea6049db60811d9d,2,MEDIA-034,MEDIA-034,true,Miners regress on ARV treatment – Lonmin,2014,Mining Weekly,https://www.miningweekly.com/article/miners-regress-on-arv-treatment-lonmin-2014-04-14,retrieval_manifest
7fe9419c523f7bccdfc149fb1e17da4233c16f2f502960fbea6049db60811d9d,2,MEDIA-034,DISC-MEDIA-0582,false,Miners Regress On Arv Treatment Lonmin,2014,Engineering News,https://www.engineeringnews.co.za/article/miners-regress-on-arv-treatment-lonmin-2014-04-14,expanded_media_candidates_discovery_direct.csv
80121081a666ef695f72d2d33714e024fb0e86ac6a2a9f3d9bc4a3d7a7c1304e,2,expanded_official_candidates__EXP-OFFICIAL-010,expanded_official_candidates__EXP-OFFICIAL-010,true,Post-apartheid Trade Union Role and Weaknesses,2014,Sakhela Buhlungu / University of Cape Town,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-UCT.pdf,expanded_official_candidates.csv
80121081a666ef695f72d2d33714e024fb0e86ac6a2a9f3d9bc4a3d7a7c1304e,2,expanded_official_candidates__EXP-OFFICIAL-010,expanded_official_candidates_batch1__EXP-OFFICIAL-009,false,Post-apartheid Trade union role and weaknesses,2014,Sakhela Buhlungu / Marikana Commission Phase 2,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-UCT.pdf,expanded_official_candidates_batch1.csv
82537cbdb054407b0f325e09a049dd155bc410366aed46591e0cedc792d5b53a,2,expanded_media_candidates__EXP-MEDIA-020,expanded_media_candidates__EXP-MEDIA-020,true,"Marikana massacre: Ramaphosa's statement, revisited",2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-10-25-marikana-massacre-ramaphosas-statement-revisited/,expanded_media_candidates.csv
82537cbdb054407b0f325e09a049dd155bc410366aed46591e0cedc792d5b53a,2,expanded_media_candidates__EXP-MEDIA-020,expanded_media_candidates_batch1__EXP-MEDIA-018,false,"Marikana massacre: Ramaphosa's statement, revisited",2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-10-25-marikana-massacre-ramaphosas-statement-revisited/,expanded_media_candidates_batch1.csv
82df3a9d1d0c2c7e95456c17a99478bbfd21dfc8ed7bf9366517081d967d7216,2,EXP-MEDIA-059,expanded_media_candidates__EXP-MEDIA-034,false,SA still waiting for action on Farlam Commission findings,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-08-16-sa-still-waiting-for-action-on-farlam-commission-findings/,expanded_media_candidates.csv
82df3a9d1d0c2c7e95456c17a99478bbfd21dfc8ed7bf9366517081d967d7216,2,EXP-MEDIA-059,EXP-MEDIA-059,true,SA still waiting for action on Farlam Commission findings,2019,Daily Maverick,https://www.dailymaverick.co.za/article/2019-08-16-sa-still-waiting-for-action-on-farlam-commission-findings/,expanded_media_candidates_batch2.csv
842da6df9a802193103c4ba60e9cd107231db88b36236aeafaab9c14d983fc77,2,expanded_media_candidates__EXP-MEDIA-004,expanded_media_candidates__EXP-MEDIA-004,true,NUM wants members at Lonmin back,2013,Mining Weekly,https://www.miningweekly.com/article/num-wants-members-at-lonmin-back-2013-07-11,expanded_media_candidates.csv
842da6df9a802193103c4ba60e9cd107231db88b36236aeafaab9c14d983fc77,2,expanded_media_candidates__EXP-MEDIA-004,DISC-MEDIA-0596,false,Num Wants Members At Lonmin Back,2013,Engineering News,https://www.engineeringnews.co.za/article/num-wants-members-at-lonmin-back-2013-07-11,expanded_media_candidates_discovery_direct.csv
859d244d38e3256815c92143321e9398bf9bc96df08850fe5316813c35040a4a,2,expanded_media_candidates_batch1__EXP-MEDIA-034,expanded_media_candidates_batch1__EXP-MEDIA-034,true,"Uphold overwhelming wish of workers to return, pleads Lonmin",2014,Mining Weekly,https://www.miningweekly.com/article/uphold-overwhelming-wish-of-workers-to-return-pleads-lonmin-2014-05-12,expanded_media_candidates_batch1.csv
859d244d38e3256815c92143321e9398bf9bc96df08850fe5316813c35040a4a,2,expanded_media_candidates_batch1__EXP-MEDIA-034,DISC-MEDIA-0680,false,Uphold Overwhelming Wish Of Workers To Return Pleads Lonmin,2014,Engineering News,https://www.engineeringnews.co.za/article/uphold-overwhelming-wish-of-workers-to-return-pleads-lonmin-2014-05-12,expanded_media_candidates_discovery_direct.csv
85f2f5ba9538dbc9941670775b274bea0baa0bd45ea1b1df425624e522f98a99,2,WEB-MEDIA-004,SAT-MEDIA-005,false,Sibanye continues to make reparations at Marikana,2022,Mining Weekly,https://www.miningweekly.com/article/sibanye-continues-to-make-reparations-at-marikana-2022-07-15,expanded_media_candidates_saturation_2019_2023.csv
85f2f5ba9538dbc9941670775b274bea0baa0bd45ea1b1df425624e522f98a99,2,WEB-MEDIA-004,WEB-MEDIA-004,true,Sibanye continues to make reparations at Marikana,2022,Mining Weekly,https://www.miningweekly.com/article/sibanye-continues-to-make-reparations-at-marikana-2022-07-15,expanded_media_candidates_web_2019_2023.csv
8684828da74611d944c3e07478e13fcbd064e45469bfb068908b8ff77b7ab8f7,2,EXP-MEDIA-057,expanded_media_candidates__EXP-MEDIA-031,false,The legacy of Marikana: Accountability urgent to prevent another atrocity,2018,Daily Maverick,https://www.dailymaverick.co.za/article/2018-08-15-the-legacy-of-marikana-accountability-urgent-to-prevent-another-atrocity/,expanded_media_candidates.csv
8684828da74611d944c3e07478e13fcbd064e45469bfb068908b8ff77b7ab8f7,2,EXP-MEDIA-057,EXP-MEDIA-057,true,The legacy of Marikana: Accountability urgent to prevent another atrocity,2018,Daily Maverick,https://www.dailymaverick.co.za/article/2018-08-15-the-legacy-of-marikana-accountability-urgent-to-prevent-another-atrocity/,expanded_media_candidates_batch2.csv
8825ab2318ab4f6951ed03e04952b36b5662b84dac3f86c4860fa284bcdfe95b,2,expanded_official_candidates__EXP-OFFICIAL-009,expanded_official_candidates__EXP-OFFICIAL-009,true,Resolving labour tensions in African mining – the effective regulation of industrial democracy,2014,John Brand,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-SAIIA-Roundtable.pdf,expanded_official_candidates.csv
8825ab2318ab4f6951ed03e04952b36b5662b84dac3f86c4860fa284bcdfe95b,2,expanded_official_candidates__EXP-OFFICIAL-009,expanded_official_candidates_batch1__EXP-OFFICIAL-008,false,Resolving labour tensions in African mining – The effective regulation of industrial democracy,2014,John Brand / Marikana Commission Phase 2,https://www.justice.gov.za/comm-mrk/docs/20140331-SeminarPhase02-SAIIA-Roundtable.pdf,expanded_official_candidates_batch1.csv
88eaf683fa20e5459e7370eb3ddd920796b83e3651d897087612bbcda777e415,2,expanded_media_candidates_batch1__EXP-MEDIA-041,expanded_media_candidates_batch1__EXP-MEDIA-041,true,Lonmin miners return to work,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-miners-return-to-work-2013-05-15,expanded_media_candidates_batch1.csv
88eaf683fa20e5459e7370eb3ddd920796b83e3651d897087612bbcda777e415,2,expanded_media_candidates_batch1__EXP-MEDIA-041,SAT-EARLY-MEDIA-014,false,Lonmin miners return to work,2013,Engineering News / Sapa,https://www.engineeringnews.co.za/article/lonmin-miners-return-to-work-2013-05-15,expanded_media_candidates_saturation_2010_2018.csv
915f52080c81dac97b35af50a3fff0165753883fcae554b6bba18171c87d42a8,2,expanded_media_candidates__EXP-MEDIA-025,expanded_media_candidates__EXP-MEDIA-025,true,amaBhungane: 'War' looming over Marikana housing evictions,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-08-31-amabhungane-war-looming-over-marikana-housing-evictions/,expanded_media_candidates.csv
915f52080c81dac97b35af50a3fff0165753883fcae554b6bba18171c87d42a8,2,expanded_media_candidates__EXP-MEDIA-025,expanded_media_candidates_batch2__EXP-MEDIA-051,false,amaBhungane: 'War' looming over Marikana housing evictions,2016,Daily Maverick,https://www.dailymaverick.co.za/article/2016-08-31-amabhungane-war-looming-over-marikana-housing-evictions/,expanded_media_candidates_batch2.csv
938cc080fd5f0ff94637d01f410c63ea00e7941dfba6f935d2ee09925dac035b,2,expanded_media_candidates__EXP-MEDIA-008,expanded_media_candidates__EXP-MEDIA-008,true,Solidarity gears up for Lonmin strike,2013,Mining Weekly,https://www.miningweekly.com/article/solidarity-gears-up-for-lonmin-strike-2013-08-19,expanded_media_candidates.csv
938cc080fd5f0ff94637d01f410c63ea00e7941dfba6f935d2ee09925dac035b,2,expanded_media_candidates__EXP-MEDIA-008,DISC-MEDIA-0658,false,Solidarity Gears Up For Lonmin Strike,2013,Engineering News,https://www.engineeringnews.co.za/article/solidarity-gears-up-for-lonmin-strike-2013-08-19,expanded_media_candidates_discovery_direct.csv
94e3ad1f6b6588ff3cb8ed3b8602b93ff58845987c9b84a4819123536f32a898,2,MEDIA-038,MEDIA-038,true,"AMCU stands firm on R12 500 demand, Lonmin calls on union to reconsider 9%",2014,Mining Weekly,https://www.miningweekly.com/article/amcu-stands-firm-on-r12-500-demand-lonmin-calls-on-union-to-reconsider-9-2014-04-03,retrieval_manifest
94e3ad1f6b6588ff3cb8ed3b8602b93ff58845987c9b84a4819123536f32a898,2,MEDIA-038,DISC-MEDIA-0370,false,Amcu Stands Firm On R12 500 Demand Lonmin Calls On Union To Reconsider 9,2014,Engineering News,https://www.engineeringnews.co.za/article/amcu-stands-firm-on-r12-500-demand-lonmin-calls-on-union-to-reconsider-9-2014-04-03,expanded_media_candidates_discovery_direct.csv
96c5940da3be55d96a4dd32fd89d4a2b44b1e29eb4ed3adf0bd480d1ac697891,2,expanded_media_candidates__EXP-MEDIA-019,expanded_media_candidates__EXP-MEDIA-019,true,"Marikana massacre: SAPS, Lonmin, Ramaphosa & time for blood. Miners' blood.",2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-10-24-marikana-massacre-saps-lonmin-ramaphosa-time-for-blood-miners-blood/,expanded_media_candidates.csv
96c5940da3be55d96a4dd32fd89d4a2b44b1e29eb4ed3adf0bd480d1ac697891,2,expanded_media_candidates__EXP-MEDIA-019,expanded_media_candidates_batch1__EXP-MEDIA-017,false,"Marikana massacre: SAPS, Lonmin, Ramaphosa & time for blood. Miners' blood.",2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-10-24-marikana-massacre-saps-lonmin-ramaphosa-time-for-blood-miners-blood/,expanded_media_candidates_batch1.csv
9a5336c74d76ef52480d800c3d0ee3237e633e6ffbd99d87a864cbc05256a367,2,MEDIA-057,MEDIA-057,true,"Mine workers have seen significant wage growth since Marikana, but social burdens undermine gains",2022,Daily Maverick,https://www.dailymaverick.co.za/article/2022-07-24-mine-workers-have-seen-significant-wage-growth-since-marikana-but-social-burdens-undermine-gains/,retrieval_manifest
9a5336c74d76ef52480d800c3d0ee3237e633e6ffbd99d87a864cbc05256a367,2,MEDIA-057,SAT4-MEDIA-003,false,"Mine workers have seen significant wage growth since Marikana, but social burdens undermine gains",2022,Daily Maverick,https://www.dailymaverick.co.za/article/2022-07-24-mine-workers-have-seen-significant-wage-growth-since-marikana-but-social-burdens-undermine-gains/,expanded_media_candidates_saturation_batch4.csv
9c5659618df18f9656e7fde276268faf89722620d155f4f2f9366b5c06c7e273,2,expanded_media_candidates_batch2__EXP-MEDIA-047,expanded_media_candidates_batch2__EXP-MEDIA-047,true,Violent protestors demand 1 500 new jobs from struggling Lonmin,2017,Mining Weekly,https://www.miningweekly.com/article/violent-protestors-demand-1-500-new-jobs-from-struggling-lonmin-2017-05-11,expanded_media_candidates_batch2.csv
9c5659618df18f9656e7fde276268faf89722620d155f4f2f9366b5c06c7e273,2,expanded_media_candidates_batch2__EXP-MEDIA-047,DISC-MEDIA-0681,false,Violent Protestors Demand 1 500 New Jobs From Struggling Lonmin,2017,Engineering News,https://www.engineeringnews.co.za/article/violent-protestors-demand-1-500-new-jobs-from-struggling-lonmin-2017-05-11,expanded_media_candidates_discovery_direct.csv
9ce4957dd8c906e04ff650d7bad28fd70a61fd475c7b69b25c913e5908699acb,2,expanded_media_candidates__EXP-MEDIA-035,expanded_media_candidates__EXP-MEDIA-035,true,"Marikana massacre: The devastating impact of the narrative painted by business, police and the state",2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-08-26-marikana-massacre-the-devastating-impact-of-the-narrative-painted-by-business-police-and-the-state/,expanded_media_candidates.csv
9ce4957dd8c906e04ff650d7bad28fd70a61fd475c7b69b25c913e5908699acb,2,expanded_media_candidates__EXP-MEDIA-035,expanded_media_candidates_batch1__EXP-MEDIA-021,false,"Marikana massacre: The devastating impact of the narrative painted by business, police and the state",2020,Daily Maverick,https://www.dailymaverick.co.za/article/2020-08-26-marikana-massacre-the-devastating-impact-of-the-narrative-painted-by-business-police-and-the-state/,expanded_media_candidates_batch1.csv
9d912013d21925bb2185899c422d707ce1603f28416115e57f40dfd8ef712a01,2,EXP-MEDIA-055,expanded_media_candidates__EXP-MEDIA-028,false,"Marikana Massacre: 'He is fine, let him die'",2017,Daily Maverick,https://www.dailymaverick.co.za/article/2017-03-20-marikana-massacre-he-is-fine-let-him-die/,expanded_media_candidates.csv
9d912013d21925bb2185899c422d707ce1603f28416115e57f40dfd8ef712a01,2,EXP-MEDIA-055,EXP-MEDIA-055,true,"Marikana Massacre: 'He is fine, let him die'",2017,Daily Maverick,https://www.dailymaverick.co.za/article/2017-03-20-marikana-massacre-he-is-fine-let-him-die/,expanded_media_candidates_batch2.csv
9f5a177148997e97608108c15e4cc5d5ff718b7978d61dd51aae6d9bed3ee55a,2,MEDIA-055,MEDIA-055,true,Sibanye to hold webcast series to aid healing and renewal in Marikana,2021,Mining Weekly,https://www.miningweekly.com/article/sibanye-to-hold-webcast-series-to-aid-healing-and-renewal-in-marikana-2021-08-11,retrieval_manifest
9f5a177148997e97608108c15e4cc5d5ff718b7978d61dd51aae6d9bed3ee55a,2,MEDIA-055,DISC-MEDIA-0652,false,Sibanye To Hold Webcast Series To Aid Healing And Renewal In Marikana,2021,Engineering News,https://www.engineeringnews.co.za/article/sibanye-to-hold-webcast-series-to-aid-healing-and-renewal-in-marikana-2021-08-11,expanded_media_candidates_discovery_direct.csv
9f6fdfe27a325bea23bbbbba8983e050139ebc06d24afd25c0dce6eb8a9be18b,2,expanded_media_candidates_02__EXP-MEDIA-048,expanded_media_candidates_02__EXP-MEDIA-048,true,Cyril Ramaphosa: The true betrayal,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-27-cyril-ramaphosa-the-true-betrayal/,expanded_media_candidates_02.csv
9f6fdfe27a325bea23bbbbba8983e050139ebc06d24afd25c0dce6eb8a9be18b,2,expanded_media_candidates_02__EXP-MEDIA-048,expanded_media_candidates_batch1__EXP-MEDIA-009,false,Cyril Ramaphosa: The true betrayal,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-27-cyril-ramaphosa-the-true-betrayal/,expanded_media_candidates_batch1.csv
a0ac1cdffa5fe26d47c2c621ce789456afc6aa1b5d583d72c1979254dc40100a,2,expanded_media_candidates__EXP-MEDIA-003,expanded_media_candidates__EXP-MEDIA-003,true,Lonmin to derecognise smaller unions in favour of AMCU,2013,Mining Weekly,https://www.miningweekly.com/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-23,expanded_media_candidates.csv
a0ac1cdffa5fe26d47c2c621ce789456afc6aa1b5d583d72c1979254dc40100a,2,expanded_media_candidates__EXP-MEDIA-003,expanded_media_candidates_batch1__EXP-MEDIA-028,false,Lonmin to derecognise smaller unions in favour of AMCU,2013,Mining Weekly,https://www.miningweekly.com/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-23,expanded_media_candidates_batch1.csv
a1fbe8e186da7777a527e45d3bebfff23dfae30a4acadfc5966fbb64ae221783,2,expanded_media_candidates_batch2__EXP-MEDIA-046,expanded_media_candidates_batch2__EXP-MEDIA-046,true,Lonmin committed to R500m expenditure on employee apartments,2017,Mining Weekly,https://www.miningweekly.com/article/lonmin-committed-to-r500m-expenditure-on-employee-apartments-2017-04-07,expanded_media_candidates_batch2.csv
a1fbe8e186da7777a527e45d3bebfff23dfae30a4acadfc5966fbb64ae221783,2,expanded_media_candidates_batch2__EXP-MEDIA-046,DISC-MEDIA-0435,false,Lonmin Committed To R500M Expenditure On Employee Apartments,2017,Engineering News,https://www.engineeringnews.co.za/article/lonmin-committed-to-r500m-expenditure-on-employee-apartments-2017-04-07,expanded_media_candidates_discovery_direct.csv
a4028b0469f47c91edd08cf951e53adb7830645fb37608c81622fc07ae5c6aed,2,MEDIA-019,MEDIA-019,true,Marikana: The unfolding of a never-ending tragedy,2021,Daily Maverick,https://www.dailymaverick.co.za/article/2021-08-14-marikana-the-unfolding-of-a-never-ending-tragedy/,retrieval_manifest
a4028b0469f47c91edd08cf951e53adb7830645fb37608c81622fc07ae5c6aed,2,MEDIA-019,SAT6-MEDIA-002,false,Marikana: The unfolding of a never-ending tragedy,2021,Daily Maverick,https://www.dailymaverick.co.za/article/2021-08-14-marikana-the-unfolding-of-a-never-ending-tragedy/,expanded_media_candidates_saturation_batch6.csv
a5b56788736894d75b585aa7608def072009c822ba941d76f6bab550023c7c8c,2,expanded_corporate_candidates__EXP-CORP-001,expanded_corporate_candidates__EXP-CORP-001,true,Lonmin Plc Annual Report and Accounts 2010,2010,Lonmin Plc,https://www.annualreports.com/HostedData/AnnualReportArchive/l/LSE_LMI_2010.pdf,expanded_corporate_candidates.csv
a5b56788736894d75b585aa7608def072009c822ba941d76f6bab550023c7c8c,2,expanded_corporate_candidates__EXP-CORP-001,expanded_corporate_candidates_batch1__EXP-CORP-001,false,Lonmin Plc Annual Report and Accounts 2010,2010,Lonmin Plc,https://www.annualreports.com/HostedData/AnnualReportArchive/l/LSE_LMI_2010.pdf,expanded_corporate_candidates_batch1.csv
ae235576b42db012554ea774e72ccd7766e1758daf46d01e9fb58532abd34f40,2,MEDIA-048,MEDIA-048,true,"Lonmin undertakes refinancing, delivers on results promise",2018,Mining Weekly,https://www.miningweekly.com/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-10-22,retrieval_manifest
ae235576b42db012554ea774e72ccd7766e1758daf46d01e9fb58532abd34f40,2,MEDIA-048,DISC-MEDIA-0525,false,Lonmin Undertakes Refinancing Delivers On Results Promise,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-undertakes-refinancing-delivers-on-results-promise-2018-10-22,expanded_media_candidates_discovery_direct.csv
ae9c60867b5842e43e8a10fc3258be0a8c95ff6a53dc9ee81ebdb933fe619157,2,MEDIA-044,MEDIA-044,true,Lonmin transaction filed with South Africa's competition authority,2018,Mining Weekly,https://www.miningweekly.com/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,retrieval_manifest
ae9c60867b5842e43e8a10fc3258be0a8c95ff6a53dc9ee81ebdb933fe619157,2,MEDIA-044,DISC-MEDIA-0524,false,Lonmin Transaction Filed With South Africas Competition Body,2018,Engineering News,https://www.engineeringnews.co.za/article/lonmin-transaction-filed-with-south-africas-competition-body-2018-03-30,expanded_media_candidates_discovery_direct.csv
b2af45e17550f0b05990f74d4c1ab401cd4d24405b9814d796763ee4fe596711,2,expanded_corporate_candidates__EXP-CORP-002,expanded_corporate_candidates__EXP-CORP-002,true,Lonmin Plc Annual Report and Accounts 2011,2011,Lonmin Plc,https://www.annualreports.co.uk/HostedData/AnnualReportArchive/l/LSE_LMI_2011.pdf,source_overrides
